JobID,JobName,Start,End,Elapsed,ReqMem,MaxRSS,ReqCPUS,NCPUS,CPUTime,CPUTimeRAW,Partition,ExitCode,State
4258514,abyss-short_BS06_120_434-1_IL10x,2025-12-16T22:31:36,2025-12-16T22:37:55,00:06:19,100G,,10,10,01:03:10,3790,general,0:0,COMPLETED
4258514.batch,batch,2025-12-16T22:31:36,2025-12-16T22:37:55,00:06:19,,13432744K,10,10,01:03:10,3790,,0:0,COMPLETED
4258515,abyss-short_BS06_120_434-1_IL15x,2025-12-16T22:32:07,2025-12-16T22:40:36,00:08:29,100G,,10,10,01:24:50,5090,general,0:0,COMPLETED
4258515.batch,batch,2025-12-16T22:32:07,2025-12-16T22:40:36,00:08:29,,18783048K,10,10,01:24:50,5090,,0:0,COMPLETED
4258516,abyss-short_BS06_120_434-1_IL20x,2025-12-16T22:32:07,2025-12-16T22:42:19,00:10:12,100G,,10,10,01:42:00,6120,general,0:0,COMPLETED
4258516.batch,batch,2025-12-16T22:32:07,2025-12-16T22:42:19,00:10:12,,18253776K,10,10,01:42:00,6120,,0:0,COMPLETED
4258517,abyss-short_BS06_120_434-1_IL25x,2025-12-16T22:32:07,2025-12-16T22:44:15,00:12:08,100G,,10,10,02:01:20,7280,general,0:0,COMPLETED
4258517.batch,batch,2025-12-16T22:32:07,2025-12-16T22:44:15,00:12:08,,23197376K,10,10,02:01:20,7280,,0:0,COMPLETED
4258518,abyss-short_BS06_120_434-1_IL30x,2025-12-16T22:32:37,2025-12-16T22:46:39,00:14:02,100G,,10,10,02:20:20,8420,general,0:0,COMPLETED
4258518.batch,batch,2025-12-16T22:32:37,2025-12-16T22:46:39,00:14:02,,21961372K,10,10,02:20:20,8420,,0:0,COMPLETED
4258519,abyss-short_BS06_120_434-1_IL35x,2025-12-16T22:32:37,2025-12-16T22:48:12,00:15:35,100G,,10,10,02:35:50,9350,general,0:0,COMPLETED
4258519.batch,batch,2025-12-16T22:32:37,2025-12-16T22:48:12,00:15:35,,23732720K,10,10,02:35:50,9350,,0:0,COMPLETED
4258520,abyss-short_BS06_120_434-1_IL40x,2025-12-16T22:33:38,2025-12-16T22:51:44,00:18:06,100G,,10,10,03:01:00,10860,general,0:0,COMPLETED
4258520.batch,batch,2025-12-16T22:33:38,2025-12-16T22:51:44,00:18:06,,29225888K,10,10,03:01:00,10860,,0:0,COMPLETED
4258521,abyss-short_BS06_120_434-1_IL50x,2025-12-16T22:34:07,2025-12-16T22:56:33,00:22:26,100G,,10,10,03:44:20,13460,general,0:0,COMPLETED
4258521.batch,batch,2025-12-16T22:34:07,2025-12-16T22:56:33,00:22:26,,32947328K,10,10,03:44:20,13460,,0:0,COMPLETED
4258522,abyss-short_BS06_120_434-1_IL60x,2025-12-16T22:35:08,2025-12-16T23:01:05,00:25:57,100G,,10,10,04:19:30,15570,general,0:0,COMPLETED
4258522.batch,batch,2025-12-16T22:35:08,2025-12-16T23:01:05,00:25:57,,36230800K,10,10,04:19:30,15570,,0:0,COMPLETED
4258523,abyss-short_BS06_120_434-1_IL75x,2025-12-16T22:35:40,2025-12-16T23:08:29,00:32:49,100G,,10,10,05:28:10,19690,general,0:0,COMPLETED
4258523.batch,batch,2025-12-16T22:35:40,2025-12-16T23:08:29,00:32:49,,41486356K,10,10,05:28:10,19690,,0:0,COMPLETED
4258524,abyss-short_BS06_120_434-1_IL100x,2025-12-16T22:35:40,2025-12-16T23:18:01,00:42:21,100G,,10,10,07:03:30,25410,general,0:0,COMPLETED
4258524.batch,batch,2025-12-16T22:35:40,2025-12-16T23:18:01,00:42:21,,50136380K,10,10,07:03:30,25410,,0:0,COMPLETED
4258525,abyss-short_BS06_120_435-5_IL10x,2025-12-16T22:36:08,2025-12-16T22:39:06,00:02:58,100G,,10,10,00:29:40,1780,general,0:0,COMPLETED
4258525.batch,batch,2025-12-16T22:36:08,2025-12-16T22:39:06,00:02:58,,10468384K,10,10,00:29:40,1780,,0:0,COMPLETED
4258526,abyss-short_BS06_120_435-5_IL15x,2025-12-16T22:36:08,2025-12-16T22:39:45,00:03:37,100G,,10,10,00:36:10,2170,general,0:0,COMPLETED
4258526.batch,batch,2025-12-16T22:36:08,2025-12-16T22:39:45,00:03:37,,11701.50M,10,10,00:36:10,2170,,0:0,COMPLETED
4258527,abyss-short_BS06_120_435-5_IL20x,2025-12-16T22:36:40,2025-12-16T22:41:10,00:04:30,100G,,10,10,00:45:00,2700,general,0:0,COMPLETED
4258527.batch,batch,2025-12-16T22:36:40,2025-12-16T22:41:10,00:04:30,,12019148K,10,10,00:45:00,2700,,0:0,COMPLETED
4258528,abyss-short_BS06_120_435-5_IL25x,2025-12-16T22:37:08,2025-12-16T22:42:25,00:05:17,100G,,10,10,00:52:50,3170,general,0:0,COMPLETED
4258528.batch,batch,2025-12-16T22:37:08,2025-12-16T22:42:25,00:05:17,,13531908K,10,10,00:52:50,3170,,0:0,COMPLETED
4258529,abyss-short_BS06_120_435-5_IL30x,2025-12-16T22:37:41,2025-12-16T22:43:53,00:06:12,100G,,10,10,01:02:00,3720,general,0:0,COMPLETED
4258529.batch,batch,2025-12-16T22:37:41,2025-12-16T22:43:53,00:06:12,,14668480K,10,10,01:02:00,3720,,0:0,COMPLETED
4258530,abyss-short_BS06_120_435-5_IL35x,2025-12-16T22:38:08,2025-12-16T22:45:09,00:07:01,100G,,10,10,01:10:10,4210,general,0:0,COMPLETED
4258530.batch,batch,2025-12-16T22:38:08,2025-12-16T22:45:09,00:07:01,,14855068K,10,10,01:10:10,4210,,0:0,COMPLETED
4258531,abyss-short_BS06_120_435-5_IL40x,2025-12-16T22:38:08,2025-12-16T22:46:11,00:08:03,100G,,10,10,01:20:30,4830,general,0:0,COMPLETED
4258531.batch,batch,2025-12-16T22:38:08,2025-12-16T22:46:11,00:08:03,,15875488K,10,10,01:20:30,4830,,0:0,COMPLETED
4258532,abyss-short_BS06_120_435-5_IL50x,2025-12-16T22:39:08,2025-12-16T22:49:01,00:09:53,100G,,10,10,01:38:50,5930,general,0:0,COMPLETED
4258532.batch,batch,2025-12-16T22:39:08,2025-12-16T22:49:01,00:09:53,,20622600K,10,10,01:38:50,5930,,0:0,COMPLETED
4258533,abyss-short_BS06_120_435-5_IL60x,2025-12-16T22:39:42,2025-12-16T22:51:14,00:11:32,100G,,10,10,01:55:20,6920,general,0:0,COMPLETED
4258533.batch,batch,2025-12-16T22:39:42,2025-12-16T22:51:14,00:11:32,,22779792K,10,10,01:55:20,6920,,0:0,COMPLETED
4258534,abyss-short_BS06_120_435-5_IL75x,2025-12-16T22:40:09,2025-12-16T22:54:34,00:14:25,100G,,10,10,02:24:10,8650,general,0:0,COMPLETED
4258534.batch,batch,2025-12-16T22:40:09,2025-12-16T22:54:34,00:14:25,,21520580K,10,10,02:24:10,8650,,0:0,COMPLETED
4258535,abyss-short_BS06_120_435-5_IL100x,2025-12-16T22:40:09,2025-12-16T22:58:51,00:18:42,100G,,10,10,03:07:00,11220,general,0:0,COMPLETED
4258535.batch,batch,2025-12-16T22:40:09,2025-12-16T22:58:51,00:18:42,,26734712K,10,10,03:07:00,11220,,0:0,COMPLETED
4258545,abyss-short_BS06_240_394-4_IL75x,2025-12-16T22:44:08,2025-12-16T23:01:03,00:16:55,100G,,10,10,02:49:10,10150,general,0:0,COMPLETED
4258545.batch,batch,2025-12-16T22:44:08,2025-12-16T23:01:03,00:16:55,,26987692K,10,10,02:49:10,10150,,0:0,COMPLETED
4258546,abyss-short_BS06_240_394-4_IL100x,2025-12-16T22:44:08,2025-12-16T23:06:51,00:22:43,100G,,10,10,03:47:10,13630,general,0:0,COMPLETED
4258546.batch,batch,2025-12-16T22:44:08,2025-12-16T23:06:51,00:22:43,,31557152K,10,10,03:47:10,13630,,0:0,COMPLETED
4258556,abyss-short_BS06_360_361-6_IL75x,2025-12-16T22:47:09,2025-12-16T23:07:48,00:20:39,100G,,10,10,03:26:30,12390,general,0:0,COMPLETED
4258556.batch,batch,2025-12-16T22:47:09,2025-12-16T23:07:48,00:20:39,,26299472K,10,10,03:26:30,12390,,0:0,COMPLETED
4258557,abyss-short_BS06_360_361-6_IL100x,2025-12-16T22:47:18,2025-12-16T23:14:26,00:27:08,100G,,10,10,04:31:20,16280,general,0:0,COMPLETED
4258557.batch,batch,2025-12-16T22:47:18,2025-12-16T23:14:26,00:27:08,,35182468K,10,10,04:31:20,16280,,0:0,COMPLETED
4258567,abyss-short_BS06_CNT_340-4_IL75x,2025-12-16T22:51:09,2025-12-16T23:06:13,00:15:04,100G,,10,10,02:30:40,9040,general,0:0,COMPLETED
4258567.batch,batch,2025-12-16T22:51:09,2025-12-16T23:06:13,00:15:04,,25638700K,10,10,02:30:40,9040,,0:0,COMPLETED
4258568,abyss-short_BS06_CNT_340-4_IL100x,2025-12-16T22:51:20,2025-12-16T23:10:46,00:19:26,100G,,10,10,03:14:20,11660,general,0:0,COMPLETED
4258568.batch,batch,2025-12-16T22:51:20,2025-12-16T23:10:46,00:19:26,,30219480K,10,10,03:14:20,11660,,0:0,COMPLETED
4258578,abyss-short_BS08_120_142-3_IL75x,2025-12-16T22:54:53,2025-12-16T23:15:09,00:20:16,100G,,10,10,03:22:40,12160,general,0:0,COMPLETED
4258578.batch,batch,2025-12-16T22:54:53,2025-12-16T23:15:09,00:20:16,,28150560K,10,10,03:22:40,12160,,0:0,COMPLETED
4258579,abyss-short_BS08_120_142-3_IL100x,2025-12-16T22:54:53,2025-12-16T23:21:23,00:26:30,100G,,10,10,04:25:00,15900,general,0:0,COMPLETED
4258579.batch,batch,2025-12-16T22:54:53,2025-12-16T23:21:23,00:26:30,,34146608K,10,10,04:25:00,15900,,0:0,COMPLETED
4258589,abyss-short_BS08_360_127-6_IL75x,2025-12-16T22:58:08,2025-12-16T23:41:33,00:43:25,100G,,10,10,07:14:10,26050,general,0:0,COMPLETED
4258589.batch,batch,2025-12-16T22:58:08,2025-12-16T23:41:33,00:43:25,,49193868K,10,10,07:14:10,26050,,0:0,COMPLETED
4258590,abyss-short_BS08_360_127-6_IL100x,2025-12-16T22:58:08,2025-12-16T23:53:55,00:55:47,100G,,10,10,09:17:50,33470,general,0:0,COMPLETED
4258590.batch,batch,2025-12-16T22:58:08,2025-12-16T23:53:55,00:55:47,,57298408K,10,10,09:17:50,33470,,0:0,COMPLETED
4258600,abyss-short_BS09_120_061-2_IL75x,2025-12-16T23:01:27,2025-12-16T23:31:48,00:30:21,100G,,10,10,05:03:30,18210,general,0:0,COMPLETED
4258600.batch,batch,2025-12-16T23:01:27,2025-12-16T23:31:48,00:30:21,,36815192K,10,10,05:03:30,18210,,0:0,COMPLETED
4258601,abyss-short_BS09_120_061-2_IL100x,2025-12-16T23:02:57,2025-12-16T23:41:58,00:39:01,100G,,10,10,06:30:10,23410,general,0:0,COMPLETED
4258601.batch,batch,2025-12-16T23:02:57,2025-12-16T23:41:58,00:39:01,,43476828K,10,10,06:30:10,23410,,0:0,COMPLETED
4258602,abyss-short_BS09_240_002-7_IL10x,2025-12-16T23:03:08,2025-12-16T23:04:00,00:00:52,100G,,10,10,00:08:40,520,general,0:0,COMPLETED
4258602.batch,batch,2025-12-16T23:03:08,2025-12-16T23:04:00,00:00:52,,2741944K,10,10,00:08:40,520,,0:0,COMPLETED
4258603,abyss-short_BS09_240_002-7_IL15x,2025-12-16T23:03:08,2025-12-16T23:04:19,00:01:11,100G,,10,10,00:11:50,710,general,0:0,COMPLETED
4258603.batch,batch,2025-12-16T23:03:08,2025-12-16T23:04:19,00:01:11,,3379536K,10,10,00:11:50,710,,0:0,COMPLETED
4258604,abyss-short_BS09_240_002-7_IL20x,2025-12-16T23:03:28,2025-12-16T23:04:53,00:01:25,100G,,10,10,00:14:10,850,general,0:0,COMPLETED
4258604.batch,batch,2025-12-16T23:03:28,2025-12-16T23:04:53,00:01:25,,3834040K,10,10,00:14:10,850,,0:0,COMPLETED
4258605,abyss-short_BS09_240_002-7_IL25x,2025-12-16T23:04:09,2025-12-16T23:05:50,00:01:41,100G,,10,10,00:16:50,1010,general,0:0,COMPLETED
4258605.batch,batch,2025-12-16T23:04:09,2025-12-16T23:05:50,00:01:41,,11145404K,10,10,00:16:50,1010,,0:0,COMPLETED
4258606,abyss-short_BS09_240_002-7_IL30x,2025-12-16T23:04:28,2025-12-16T23:06:29,00:02:01,100G,,10,10,00:20:10,1210,general,0:0,COMPLETED
4258606.batch,batch,2025-12-16T23:04:28,2025-12-16T23:06:29,00:02:01,,10440472K,10,10,00:20:10,1210,,0:0,COMPLETED
4258607,abyss-short_BS09_240_002-7_IL35x,2025-12-16T23:04:58,2025-12-16T23:07:13,00:02:15,100G,,10,10,00:22:30,1350,general,0:0,COMPLETED
4258607.batch,batch,2025-12-16T23:04:58,2025-12-16T23:07:13,00:02:15,,10578500K,10,10,00:22:30,1350,,0:0,COMPLETED
4258608,abyss-short_BS09_240_002-7_IL40x,2025-12-16T23:04:58,2025-12-16T23:07:33,00:02:35,100G,,10,10,00:25:50,1550,general,0:0,COMPLETED
4258608.batch,batch,2025-12-16T23:04:58,2025-12-16T23:07:33,00:02:35,,10422576K,10,10,00:25:50,1550,,0:0,COMPLETED
4258609,abyss-short_BS09_240_002-7_IL50x,2025-12-16T23:05:29,2025-12-16T23:08:40,00:03:11,100G,,10,10,00:31:50,1910,general,0:0,COMPLETED
4258609.batch,batch,2025-12-16T23:05:29,2025-12-16T23:08:40,00:03:11,,13232624K,10,10,00:31:50,1910,,0:0,COMPLETED
4258610,abyss-short_BS09_240_002-7_IL60x,2025-12-16T23:05:59,2025-12-16T23:09:42,00:03:43,100G,,10,10,00:37:10,2230,general,0:0,COMPLETED
4258610.batch,batch,2025-12-16T23:05:59,2025-12-16T23:09:42,00:03:43,,12679888K,10,10,00:37:10,2230,,0:0,COMPLETED
4258611,abyss-short_BS09_240_002-7_IL75x,2025-12-16T23:05:59,2025-12-16T23:10:37,00:04:38,100G,,10,10,00:46:20,2780,general,0:0,COMPLETED
4258611.batch,batch,2025-12-16T23:05:59,2025-12-16T23:10:37,00:04:38,,15987420K,10,10,00:46:20,2780,,0:0,COMPLETED
4258612,abyss-short_BS09_240_002-7_IL100x,2025-12-16T23:06:29,2025-12-16T23:12:39,00:06:10,100G,,10,10,01:01:40,3700,general,0:0,COMPLETED
4258612.batch,batch,2025-12-16T23:06:29,2025-12-16T23:12:39,00:06:10,,17864332K,10,10,01:01:40,3700,,0:0,COMPLETED
4258622,abyss-short_BS09_360_082-3_IL75x,2025-12-16T23:09:01,2025-12-16T23:27:22,00:18:21,100G,,10,10,03:03:30,11010,general,0:0,COMPLETED
4258622.batch,batch,2025-12-16T23:09:01,2025-12-16T23:27:22,00:18:21,,24116604K,10,10,03:03:30,11010,,0:0,COMPLETED
4258623,abyss-short_BS09_360_082-3_IL100x,2025-12-16T23:10:01,2025-12-16T23:33:42,00:23:41,100G,,10,10,03:56:50,14210,general,0:0,COMPLETED
4258623.batch,batch,2025-12-16T23:10:01,2025-12-16T23:33:42,00:23:41,,33234580K,10,10,03:56:50,14210,,0:0,COMPLETED
4258624,abyss-short_BS11_240_256-2_IL10x,2025-12-16T23:10:01,2025-12-16T23:17:11,00:07:10,100G,,10,10,01:11:40,4300,general,0:0,COMPLETED
4258624.batch,batch,2025-12-16T23:10:01,2025-12-16T23:17:11,00:07:10,,15160724K,10,10,01:11:40,4300,,0:0,COMPLETED
4258625,abyss-short_BS11_240_256-2_IL15x,2025-12-16T23:10:31,2025-12-16T23:20:47,00:10:16,100G,,10,10,01:42:40,6160,general,0:0,COMPLETED
4258625.batch,batch,2025-12-16T23:10:31,2025-12-16T23:20:47,00:10:16,,20358632K,10,10,01:42:40,6160,,0:0,COMPLETED
4258626,abyss-short_BS11_240_256-2_IL20x,2025-12-16T23:10:31,2025-12-16T23:23:32,00:13:01,100G,,10,10,02:10:10,7810,general,0:0,COMPLETED
4258626.batch,batch,2025-12-16T23:10:31,2025-12-16T23:23:32,00:13:01,,19710312K,10,10,02:10:10,7810,,0:0,COMPLETED
4258627,abyss-short_BS11_240_256-2_IL25x,2025-12-16T23:11:01,2025-12-16T23:26:37,00:15:36,100G,,10,10,02:36:00,9360,general,0:0,COMPLETED
4258627.batch,batch,2025-12-16T23:11:01,2025-12-16T23:26:37,00:15:36,,25044844K,10,10,02:36:00,9360,,0:0,COMPLETED
4258628,abyss-short_BS11_240_256-2_IL30x,2025-12-16T23:11:01,2025-12-16T23:29:32,00:18:31,100G,,10,10,03:05:10,11110,general,0:0,COMPLETED
4258628.batch,batch,2025-12-16T23:11:01,2025-12-16T23:29:32,00:18:31,,27412128K,10,10,03:05:10,11110,,0:0,COMPLETED
4258629,abyss-short_BS11_240_256-2_IL35x,2025-12-16T23:11:01,2025-12-16T23:32:00,00:20:59,100G,,10,10,03:29:50,12590,general,0:0,COMPLETED
4258629.batch,batch,2025-12-16T23:11:01,2025-12-16T23:32:00,00:20:59,,28661784K,10,10,03:29:50,12590,,0:0,COMPLETED
4258630,abyss-short_BS11_240_256-2_IL40x,2025-12-16T23:11:16,2025-12-16T23:33:53,00:22:37,100G,,10,10,03:46:10,13570,jrw0107_std,0:0,COMPLETED
4258630.batch,batch,2025-12-16T23:11:16,2025-12-16T23:33:53,00:22:37,,32376756K,10,10,03:46:10,13570,,0:0,COMPLETED
4258631,abyss-short_BS11_240_256-2_IL50x,2025-12-16T23:12:02,2025-12-16T23:39:50,00:27:48,100G,,10,10,04:38:00,16680,general,0:0,COMPLETED
4258631.batch,batch,2025-12-16T23:12:02,2025-12-16T23:39:50,00:27:48,,35349216K,10,10,04:38:00,16680,,0:0,COMPLETED
4258632,abyss-short_BS11_240_256-2_IL60x,2025-12-16T23:12:02,2025-12-16T23:44:38,00:32:36,100G,,10,10,05:26:00,19560,general,0:0,COMPLETED
4258632.batch,batch,2025-12-16T23:12:02,2025-12-16T23:44:38,00:32:36,,39335292K,10,10,05:26:00,19560,,0:0,COMPLETED
4258633,abyss-short_BS11_240_256-2_IL75x,2025-12-16T23:13:03,2025-12-16T23:53:27,00:40:24,100G,,10,10,06:44:00,24240,general,0:0,COMPLETED
4258633.batch,batch,2025-12-16T23:13:03,2025-12-16T23:53:27,00:40:24,,44743892K,10,10,06:44:00,24240,,0:0,COMPLETED
4258655,abyss-short_BS11_CNT_642-4_IL75x,2025-12-16T23:21:37,2025-12-16T23:40:40,00:19:03,100G,,10,10,03:10:30,11430,general,0:0,COMPLETED
4258655.batch,batch,2025-12-16T23:21:37,2025-12-16T23:40:40,00:19:03,,28870776K,10,10,03:10:30,11430,,0:0,COMPLETED
4258656,abyss-short_BS11_CNT_642-4_IL100x,2025-12-16T23:21:37,2025-12-16T23:46:51,00:25:14,100G,,10,10,04:12:20,15140,general,0:0,COMPLETED
4258656.batch,batch,2025-12-16T23:21:37,2025-12-16T23:46:51,00:25:14,,34430608K,10,10,04:12:20,15140,,0:0,COMPLETED
4258657,abyss-short_BS12_120_844-2_IL10x,2025-12-16T23:22:08,2025-12-16T23:28:26,00:06:18,100G,,10,10,01:03:00,3780,general,0:0,COMPLETED
4258657.batch,batch,2025-12-16T23:22:08,2025-12-16T23:28:26,00:06:18,,16008764K,10,10,01:03:00,3780,,0:0,COMPLETED
4258658,abyss-short_BS12_120_844-2_IL15x,2025-12-16T23:22:38,2025-12-16T23:30:31,00:07:53,100G,,10,10,01:18:50,4730,general,0:0,COMPLETED
4258658.batch,batch,2025-12-16T23:22:38,2025-12-16T23:30:31,00:07:53,,16237060K,10,10,01:18:50,4730,,0:0,COMPLETED
4258659,abyss-short_BS12_120_844-2_IL20x,2025-12-16T23:23:08,2025-12-16T23:33:02,00:09:54,100G,,10,10,01:39:00,5940,general,0:0,COMPLETED
4258659.batch,batch,2025-12-16T23:23:08,2025-12-16T23:33:02,00:09:54,,21235244K,10,10,01:39:00,5940,,0:0,COMPLETED
4258660,abyss-short_BS12_120_844-2_IL25x,2025-12-16T23:23:38,2025-12-16T23:35:25,00:11:47,100G,,10,10,01:57:50,7070,general,0:0,COMPLETED
4258660.batch,batch,2025-12-16T23:23:38,2025-12-16T23:35:25,00:11:47,,20078008K,10,10,01:57:50,7070,,0:0,COMPLETED
4258661,abyss-short_BS12_120_844-2_IL30x,2025-12-16T23:24:08,2025-12-16T23:37:51,00:13:43,100G,,10,10,02:17:10,8230,general,0:0,COMPLETED
4258661.batch,batch,2025-12-16T23:24:08,2025-12-16T23:37:51,00:13:43,,21490872K,10,10,02:17:10,8230,,0:0,COMPLETED
4258662,abyss-short_BS12_120_844-2_IL35x,2025-12-16T23:24:08,2025-12-16T23:39:35,00:15:27,100G,,10,10,02:34:30,9270,general,0:0,COMPLETED
4258662.batch,batch,2025-12-16T23:24:08,2025-12-16T23:39:35,00:15:27,,27053368K,10,10,02:34:30,9270,,0:0,COMPLETED
4258663,abyss-short_BS12_120_844-2_IL40x,2025-12-16T23:25:07,2025-12-16T23:42:28,00:17:21,100G,,10,10,02:53:30,10410,jrw0107_std,0:0,COMPLETED
4258663.batch,batch,2025-12-16T23:25:07,2025-12-16T23:42:28,00:17:21,,25065296K,10,10,02:53:30,10410,,0:0,COMPLETED
4258664,abyss-short_BS12_120_844-2_IL50x,2025-12-16T23:25:39,2025-12-16T23:46:59,00:21:20,100G,,10,10,03:33:20,12800,general,0:0,COMPLETED
4258664.batch,batch,2025-12-16T23:25:39,2025-12-16T23:46:59,00:21:20,,28334456K,10,10,03:33:20,12800,,0:0,COMPLETED
4258665,abyss-short_BS12_120_844-2_IL60x,2025-12-16T23:26:09,2025-12-16T23:51:53,00:25:44,100G,,10,10,04:17:20,15440,general,0:0,COMPLETED
4258665.batch,batch,2025-12-16T23:26:09,2025-12-16T23:51:53,00:25:44,,35906712K,10,10,04:17:20,15440,,0:0,COMPLETED
4258666,abyss-short_BS12_120_844-2_IL75x,2025-12-16T23:26:09,2025-12-16T23:58:00,00:31:51,100G,,10,10,05:18:30,19110,general,0:0,COMPLETED
4258666.batch,batch,2025-12-16T23:26:09,2025-12-16T23:58:00,00:31:51,,41130300K,10,10,05:18:30,19110,,0:0,COMPLETED
4258667,abyss-short_BS12_120_844-2_IL100x,2025-12-16T23:26:39,2025-12-17T00:08:05,00:41:26,100G,,10,10,06:54:20,24860,general,0:0,COMPLETED
4258667.batch,batch,2025-12-16T23:26:39,2025-12-17T00:08:05,00:41:26,,49724056K,10,10,06:54:20,24860,,0:0,COMPLETED
4258677,abyss-short_BS12_240_821-3_IL75x,2025-12-16T23:32:09,2025-12-16T23:45:41,00:13:32,100G,,10,10,02:15:20,8120,general,0:0,COMPLETED
4258677.batch,batch,2025-12-16T23:32:09,2025-12-16T23:45:41,00:13:32,,24290856K,10,10,02:15:20,8120,,0:0,COMPLETED
4258678,abyss-short_BS12_240_821-3_IL100x,2025-12-16T23:32:09,2025-12-16T23:49:59,00:17:50,100G,,10,10,02:58:20,10700,general,0:0,COMPLETED
4258678.batch,batch,2025-12-16T23:32:09,2025-12-16T23:49:59,00:17:50,,28041276K,10,10,02:58:20,10700,,0:0,COMPLETED
4258688,abyss-short_BS14_120_152-4_IL75x,2025-12-16T23:35:26,2025-12-17T00:16:12,00:40:46,100G,,10,10,06:47:40,24460,general,0:0,COMPLETED
4258688.batch,batch,2025-12-16T23:35:26,2025-12-17T00:16:12,00:40:46,,45024120K,10,10,06:47:40,24460,,0:0,COMPLETED
4258689,abyss-short_BS14_120_152-4_IL100x,2025-12-16T23:36:27,2025-12-17T00:29:59,00:53:32,100G,,10,10,08:55:20,32120,general,0:0,COMPLETED
4258689.batch,batch,2025-12-16T23:36:27,2025-12-17T00:29:59,00:53:32,,54496872K,10,10,08:55:20,32120,,0:0,COMPLETED
4258699,abyss-short_BS14_240_170-1_IL75x,2025-12-16T23:40:41,2025-12-16T23:58:59,00:18:18,100G,,10,10,03:03:00,10980,general,0:0,COMPLETED
4258699.batch,batch,2025-12-16T23:40:41,2025-12-16T23:58:59,00:18:18,,29460788K,10,10,03:03:00,10980,,0:0,COMPLETED
4258700,abyss-short_BS14_240_170-1_IL100x,2025-12-16T23:41:34,2025-12-17T00:06:33,00:24:59,100G,,10,10,04:09:50,14990,general,0:0,COMPLETED
4258700.batch,batch,2025-12-16T23:41:34,2025-12-17T00:06:33,00:24:59,,29553276K,10,10,04:09:50,14990,,0:0,COMPLETED
4258710,abyss-short_BS14_CNT_162-4_IL75x,2025-12-16T23:45:07,2025-12-17T00:00:16,00:15:09,100G,,10,10,02:31:30,9090,general,0:0,COMPLETED
4258710.batch,batch,2025-12-16T23:45:07,2025-12-17T00:00:16,00:15:09,,20817404K,10,10,02:31:30,9090,,0:0,COMPLETED
4258711,abyss-short_BS14_CNT_162-4_IL100x,2025-12-16T23:45:42,2025-12-17T00:05:08,00:19:26,100G,,10,10,03:14:20,11660,general,0:0,COMPLETED
4258711.batch,batch,2025-12-16T23:45:42,2025-12-17T00:05:08,00:19:26,,24219324K,10,10,03:14:20,11660,,0:0,COMPLETED
4258712,abyss-short_BS16_CNT_131-4_IL10x,2025-12-16T23:46:21,2025-12-16T23:51:47,00:05:26,100G,,10,10,00:54:20,3260,general,0:0,COMPLETED
4258712.batch,batch,2025-12-16T23:46:21,2025-12-16T23:51:47,00:05:26,,12963672K,10,10,00:54:20,3260,,0:0,COMPLETED
4258713,abyss-short_BS16_CNT_131-4_IL15x,2025-12-16T23:46:52,2025-12-16T23:53:54,00:07:02,100G,,10,10,01:10:20,4220,general,0:0,COMPLETED
4258713.batch,batch,2025-12-16T23:46:52,2025-12-16T23:53:54,00:07:02,,14478128K,10,10,01:10:20,4220,,0:0,COMPLETED
4258714,abyss-short_BS16_CNT_131-4_IL20x,2025-12-16T23:47:00,2025-12-16T23:55:42,00:08:42,100G,,10,10,01:27:00,5220,general,0:0,COMPLETED
4258714.batch,batch,2025-12-16T23:47:00,2025-12-16T23:55:42,00:08:42,,18887800K,10,10,01:27:00,5220,,0:0,COMPLETED
4258715,abyss-short_BS16_CNT_131-4_IL25x,2025-12-16T23:47:22,2025-12-16T23:57:38,00:10:16,100G,,10,10,01:42:40,6160,general,0:0,COMPLETED
4258715.batch,batch,2025-12-16T23:47:22,2025-12-16T23:57:38,00:10:16,,18370460K,10,10,01:42:40,6160,,0:0,COMPLETED
4258716,abyss-short_BS16_CNT_131-4_IL30x,2025-12-16T23:47:26,2025-12-16T23:58:59,00:11:33,100G,,10,10,01:55:30,6930,general,0:0,COMPLETED
4258716.batch,batch,2025-12-16T23:47:26,2025-12-16T23:58:59,00:11:33,,19912248K,10,10,01:55:30,6930,,0:0,COMPLETED
4258717,abyss-short_BS16_CNT_131-4_IL35x,2025-12-16T23:47:29,2025-12-17T00:00:46,00:13:17,100G,,10,10,02:12:50,7970,general,0:0,COMPLETED
4258717.batch,batch,2025-12-16T23:47:29,2025-12-17T00:00:46,00:13:17,,21021796K,10,10,02:12:50,7970,,0:0,COMPLETED
4258718,abyss-short_BS16_CNT_131-4_IL40x,2025-12-16T23:47:52,2025-12-17T00:02:54,00:15:02,100G,,10,10,02:30:20,9020,general,0:0,COMPLETED
4258718.batch,batch,2025-12-16T23:47:52,2025-12-17T00:02:54,00:15:02,,26091984K,10,10,02:30:20,9020,,0:0,COMPLETED
4258719,abyss-short_BS16_CNT_131-4_IL50x,2025-12-16T23:48:39,2025-12-17T00:06:43,00:18:04,100G,,10,10,03:00:40,10840,jrw0107_std,0:0,COMPLETED
4258719.batch,batch,2025-12-16T23:48:39,2025-12-17T00:06:43,00:18:04,,26212436K,10,10,03:00:40,10840,,0:0,COMPLETED
4258720,abyss-short_BS16_CNT_131-4_IL60x,2025-12-16T23:49:04,2025-12-17T00:11:22,00:22:18,100G,,10,10,03:43:00,13380,general,0:0,COMPLETED
